,T,Sigma,r
26901,6459309.0863239048,672.00377131445237,9.6692820323027551
26902,6497986.4246834964,530.37396074472872,9.6692820323027551
26903,6536663.7630430879,321.86842298057667,9.6692820323027551
26904,232257.61042962116,13.673699246450946,9.7519615242270667
26905,270934.94878921297,19.054534984512436,9.7519615242270667
26906,309612.28714880481,25.263392521894552,9.7519615242270667
26907,348289.62550839671,32.243965595165385,9.7519615242270667
26908,386966.96386798855,39.936895830837216,9.7519615242270667
26909,425644.30222758040,48.283164212408671,9.7519615242270667
26910,464321.64058717224,57.226435370696301,9.7519615242270667
26911,502998.97894676414,66.714525193523968,9.7519615242270667
26912,541676.31730635592,76.700172163356044,9.7519615242270667
26913,580353.65566594782,87.141288921765863,9.7519615242270667
26914,619030.99402553961,98.000852997024438,9.7519615242270667
26915,657708.33238513151,109.24656923637816,9.7519615242270667
26916,696385.67074472341,120.85040684767567,9.7519615242270667
26917,735063.00910431519,132.78808558847862,9.7519615242270667
26918,773740.34746390709,145.03856121142252,9.7519615242270667
26919,812417.68582349888,157.58354099751844,9.7519615242270667
26920,851095.02418309078,170.40704596346683,9.7519615242270667
26921,889772.36254268256,183.49502655369008,9.7519615242270667
26922,928449.70090227446,196.83503231851594,9.7519615242270667
26923,967127.03926186624,210.41593238510643,9.7519615242270667
26924,1005804.3776214583,224.22768164024112,9.7519615242270667
26925,1044481.7159810500,238.26112678997683,9.7519615242270667
26926,1083159.0543406419,252.50784648446742,9.7519615242270667
26927,1121836.3927002337,266.96002006842633,9.7519615242270667
26928,1160513.7310598255,281.61032011219476,9.7519615242270667
26929,1199191.0694194175,296.45182453360536,9.7519615242270667
26930,1237868.4077790093,311.47794475666751,9.7519615242270667
26931,1276545.7461386011,326.68236692432021,9.7519615242270667
26932,1315223.0844981931,342.05900373692003,9.7519615242270667
26933,1353900.4228577849,357.60195488423807,9.7519615242270667
26934,1392577.7612173767,373.30547444970517,9.7519615242270667
26935,1431255.0995769685,389.16394395384640,9.7519615242270667
26936,1469932.4379365605,405.17184997006166,9.7519615242270667
26937,1508609.7762961523,421.32376543007928,9.7519615242270667
26938,1547287.1146557441,437.61433394705477,9.7519615242270667
26939,1585964.4530153358,454.03825656377222,9.7519615242270667
26940,1624641.7913749279,470.59028049236446,9.7519615242270667
26941,1663319.1297345196,487.26518947011994,9.7519615242270667
26942,1701996.4680941114,504.05779543155421,9.7519615242270667
26943,1740673.8064537034,520.96293126541104,9.7519615242270667
26944,1779351.1448132952,537.97544445563437,9.7519615242270667
26945,1818028.4831728870,555.09019144476702,9.7519615242270667
26946,1856705.8215324788,572.30203260087626,9.7519615242270667
26947,1895383.1598920708,589.60582767428502,9.7519615242270667
26948,1934060.4982516626,606.99643165622217,9.7519615242270667
26949,1972737.8366112544,624.46869097736305,9.7519615242270667
26950,2011415.1749708464,642.01743997647282,9.7519615242270667
